NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof:
0.11351351351351352	Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal:
0.11356606274856383	Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:Yogurt, Greek, strawberry, lowfat:
0.11363636363636363	Wonton wrappers (includes egg roll wrappers):Wonton wrappers (includes egg roll wrappers):Wonton wrappers (includes egg roll wrappers):Wonton wrappers (includes egg roll wrappers):Wonton wrappers (includes egg roll wrappers):
0.11405835543766578	Sauce, barbecue, SWEET BABY RAY'S, original:Sauce, barbecue, SWEET BABY RAY'S, original:Sauce, barbecue, SWEET BABY RAY'S, original:Sauce, barbecue, SWEET BABY RAY'S, original:Sauce, barbecue, SWEET BABY RAY'S, original:Sauce, barbecue, SWEET BABY RAY'S, original:
0.11416490486257928	ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:ON THE BORDER, Mexican rice:
0.11435239206534423	KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries:KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries:
0.11442564559216384	Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:Restaurant, Latino, black bean soup:
0.11448196908986835	Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:Babyfood, dinner, potatoes with cheese and ham, toddler:
0.11448598130841121	Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry:
0.1145156298359641	Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine:Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine:Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine:Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine:
0.11460957178841309	Cookies, ladyfingers, with lemon juice and rind:Cookies, ladyfingers, with lemon juice and rind:
0.11463046757164405	Broccoli, chinese, raw:Broccoli, chinese, raw:Broccoli, chinese, raw:Broccoli, chinese, raw:Broccoli, chinese, raw:
0.11474103585657369	SILK Mocha, soymilk:SILK Mocha, soymilk:SILK Mocha, soymilk:SILK Mocha, soymilk:SILK Mocha, soymilk:
0.11475409836065573	Lambsquarters, cooked, boiled, drained, without salt:Lambsquarters, cooked, boiled, drained, without salt:Lambsquarters, cooked, boiled, drained, without salt:Lambsquarters, cooked, boiled, drained, without salt:Lambsquarters, cooked, boiled, drained, with salt:
0.11475409836065574	Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, without salt:Kale, frozen, cooked, boiled, drained, with salt:Kale, frozen, cooked, boiled, drained, without salt:
0.11479028697571744	Wheat, soft red winter:Wheat, soft red winter:Wheat, soft red winter:Wheat, soft red winter:Wheat, soft red winter:
0.11491507430997877	Veal, shank (fore and hind), separable lean only, cooked, braised:Veal, shank (fore and hind), separable lean only, cooked, braised:Veal, shank (fore and hind), separable lean only, cooked, braised:Veal, shank (fore and hind), separable lean only, cooked, braised:Veal, shank (fore and hind), separable lean only, cooked, braised:
0.1149425287356322	Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C:
0.11494252873563221	Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY:
0.115	Kale, frozen, unprepared:Kale, frozen, unprepared:Kale, frozen, unprepared:
0.11510791366906475	Turnips, frozen, unprepared:Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame):Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame):Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame):Turnips, frozen, unprepared:Turnips, frozen, unprepared:
0.11511789181692093	Wheat, KAMUT khorasan, cooked:Wheat, KAMUT khorasan, cooked:Wheat, KAMUT khorasan, cooked:Wheat, KAMUT khorasan, cooked:Wheat, KAMUT khorasan, cooked:Wheat, KAMUT khorasan, cooked:
0.11516853932584269	Broccoli, cooked, boiled, drained, without salt:Broccoli, cooked, boiled, drained, with salt:Broccoli, cooked, boiled, drained, without salt:Broccoli, cooked, boiled, drained, without salt:Broccoli, cooked, boiled, drained, with salt:Broccoli, cooked, boiled, drained, without salt:Broccoli, cooked, boiled, drained, without salt:
0.11527377521613832	Cereals, QUAKER, hominy grits, white, quick, dry:
0.11559778305621535	Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):Fish, halibut, raw, with skin (Alaska Native):
0.11574074074074073	Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt:
0.11578094245687161	Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry:Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry:
0.11590296495956873	Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt:Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt:Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt:
0.11600125746620558	Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):Restaurant, Latino, arroz con leche (rice pudding):
0.1160337552742616	KELLOGG'S, POP-TARTS MINI CRISPS, Cinnamon Brown Sugar Baked Bites:KELLOGG'S, POP-TARTS MINI CRISPS, Cinnamon Brown Sugar Baked Bites:
0.11613958560523448	Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:Wheat, KAMUT khorasan, uncooked:
0.11628969613890794	Veal, leg (top round), separable lean only, cooked, braised:Veal, leg (top round), separable lean only, cooked, braised:Veal, leg (top round), separable lean only, cooked, braised:Veal, leg (top round), separable lean only, cooked, braised:
0.11631301223756596	Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry:Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry:
0.11642105263157895	Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond:Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond:
0.11642411642411643	Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):Corn, dried, yellow (Northern Plains Indians):
0.11643835616438357	Peppers, sweet, green, raw:Peppers, sweet, green, raw:Peppers, sweet, green, raw:Peppers, sweet, green, raw:Peppers, sweet, green, raw:Peppers, sweet, green, raw:
0.1165348917153661	Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased a :
0.11654360407104371	McDONALD'S, Hotcakes (plain):McDONALD'S, Hotcakes (plain):McDONALD'S, Hotcakes (plain):McDONALD'S, Hotcakes (plain):
0.1166077738515901	Veal, variety meats and by-products, lungs, cooked, braised:Veal, variety meats and by-products, lungs, cooked, braised:Veal, variety meats and by-products, lungs, cooked, braised:
0.11666666666666667	KELLOGG'S, POP-TARTS, Frosted Cookies & Creme Toaster Pastries:KELLOGG'S, POP-TARTS, Frosted Cookies & Creme Toaster Pastries:
0.11671732522796352	Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:Turkey, whole, meat only, cooked, roasted:
0.11675126903553297	Veal, variety meats and by-products, lungs, raw:Veal, variety meats and by-products, lungs, raw:Veal, variety meats and by-products, lungs, raw:
0.11676396997497913	Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):Tortilla, blue corn, Sakwavikaviki (Hopi):
0.11682980738869594	Turkey, whole, meat only, with added solution, roasted:Turkey, whole, meat only, with added solution, roasted:
0.11685393258426967	Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :Vegetables, mixed, frozen, unprepared a :
